Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,SERVE SUMMONS,,Services Rendered- PD,No,,4 ROYAL CREST DR Apt. #7,Marlborough,,,Marlborough PD,,07:11,,,02/26/2018,Call_Log_February_26_2018_to_February_27_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,BRIGHAM ST,Marlborough,,,Marlborough PD,,07:15,,,02/26/2018,Call_Log_February_26_2018_to_February_27_2018.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,25 MAPLEWOOD AVE,Marlborough,,,Marlborough PD,,07:16,,,02/26/2018,Call_Log_February_26_2018_to_February_27_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,200 FARM RD,Marlborough,,,Marlborough PD,,07:43,,,02/26/2018,Call_Log_February_26_2018_to_February_27_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,200 FARM RD,Marlborough,,,Marlborough PD,,08:10,,,02/26/2018,Call_Log_February_26_2018_to_February_27_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,200 FARM RD,Marlborough,,,Marlborough PD,,08:34,,,02/26/2018,Call_Log_February_26_2018_to_February_27_2018.pdf,1
,,MVA WITH INJURIES,,Report,Yes,,STATION THREE - 260 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,08:38,,,02/26/2018,Call_Log_February_26_2018_to_February_27_2018.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,22 BROAD ST,Marlborough,,,Marlborough PD,,09:35,,,02/26/2018,Call_Log_February_26_2018_to_February_27_2018.pdf,1
,,AUTO THEFT,,Report,Yes,,23 SOUTH BOLTON ST,Marlborough,,,Marlborough PD,,10:00,,,02/26/2018,Call_Log_February_26_2018_to_February_27_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,20 CRESTWOOD LN,Marlborough,,,Marlborough PD,,10:07,,,02/26/2018,Call_Log_February_26_2018_to_February_27_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,22 BROAD ST,Marlborough,,,Marlborough PD,,10:12,,,02/26/2018,Call_Log_February_26_2018_to_February_27_2018.pdf,1
,,MISSING PERSON,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,10:46,,,02/26/2018,Call_Log_February_26_2018_to_February_27_2018.pdf,1
