Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Well being check,,Services Rendered- PD,No,,133 BROADMEADOW RD,Marlborough,,,Marlborough PD,,07:25,,,09/19/2022,Call_Log_September_19_2022_to_September_21_2022.pdf,1
,,"ALARM, BURGLAR",,No Action Required,No,,54 MCNEIL CIR,Marlborough,,,Marlborough PD,,08:07,,,09/19/2022,Call_Log_September_19_2022_to_September_21_2022.pdf,1
,,Medical,,Services Rendered- FD,No,,22 BROAD ST Apt. #404,Marlborough,,,Marlborough PD,,08:19,,,09/19/2022,Call_Log_September_19_2022_to_September_21_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,22 BROAD ST Apt. #404,Marlborough,,,Marlborough PD,,08:21,,,09/19/2022,Call_Log_September_19_2022_to_September_21_2022.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,10 CHURCH ST,Marlborough,,,Marlborough PD,,09:37,,,09/19/2022,Call_Log_September_19_2022_to_September_21_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #288,Marlborough,,,Marlborough PD,,09:48,,,09/19/2022,Call_Log_September_19_2022_to_September_21_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #288,Marlborough,,,Marlborough PD,,09:50,,,09/19/2022,Call_Log_September_19_2022_to_September_21_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,10:24,,,09/19/2022,Call_Log_September_19_2022_to_September_21_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,10:25,,,09/19/2022,Call_Log_September_19_2022_to_September_21_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,93 WESTMINSTER DR,Marlborough,,,Marlborough PD,,11:02,,,09/19/2022,Call_Log_September_19_2022_to_September_21_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,93 WESTMINSTER DR,Marlborough,,,Marlborough PD,,11:03,,,09/19/2022,Call_Log_September_19_2022_to_September_21_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,420 HEMENWAY ST Apt. #267,Marlborough,,,Marlborough PD,,11:08,,,09/19/2022,Call_Log_September_19_2022_to_September_21_2022.pdf,1
