Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Parking Violation,,Citation/Warning Issued,No,,261 CHURCH ST @ 73 HARVARD ST,Marlborough,,,Marlborough PD,,07:00,,,09/25/2019,Call_Log_September_25_2019_to_September_30_2019.pdf,1
,,911 Hangup/Call,,Building Checked/Secured,No,,720 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,07:01,,,09/25/2019,Call_Log_September_25_2019_to_September_30_2019.pdf,1
,,Parking Violation,,Citation/Warning Issued,No,,60 HARVARD ST,Marlborough,,,Marlborough PD,,07:06,,,09/25/2019,Call_Log_September_25_2019_to_September_30_2019.pdf,1
,,Parking Violation,,Citation/Warning Issued,No,,47 HARVARD ST,Marlborough,,,Marlborough PD,,07:09,,,09/25/2019,Call_Log_September_25_2019_to_September_30_2019.pdf,1
,,Parking Violation,,Citation/Warning Issued,No,,32 HARVARD ST,Marlborough,,,Marlborough PD,,07:12,,,09/25/2019,Call_Log_September_25_2019_to_September_30_2019.pdf,1
,,Directed Patrol,,Services Rendered- PD,No,,CHURCH ST,Marlborough,,,Marlborough PD,,07:17,,,09/25/2019,Call_Log_September_25_2019_to_September_30_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,388 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,07:23,,,09/25/2019,Call_Log_September_25_2019_to_September_30_2019.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,401 ELM ST,Marlborough,,,Marlborough PD,,07:24,,,09/25/2019,Call_Log_September_25_2019_to_September_30_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,413 LAKESIDE AVE,Marlborough,,,Marlborough PD,,07:33,,,09/25/2019,Call_Log_September_25_2019_to_September_30_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,254 FARM RD,Marlborough,,,Marlborough PD,,07:38,,,09/25/2019,Call_Log_September_25_2019_to_September_30_2019.pdf,1
,,VANDALISM,,Report,Yes,,44 FERRECCHIA DR,Marlborough,,,Marlborough PD,,07:44,,,09/25/2019,Call_Log_September_25_2019_to_September_30_2019.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,406 LINCOLN ST,Marlborough,,,Marlborough PD,,07:55,,,09/25/2019,Call_Log_September_25_2019_to_September_30_2019.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,66 MECHANIC ST @ 339 LINCOLN ST,Marlborough,,,Marlborough PD,,07:56,,,09/25/2019,Call_Log_September_25_2019_to_September_30_2019.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,CENTRAL ST,Marlborough,,,Marlborough PD,,07:58,,,09/25/2019,Call_Log_September_25_2019_to_September_30_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,1 GRANGER BLVD @ 26 MAIN ST,Marlborough,,,Marlborough PD,,08:01,,,09/25/2019,Call_Log_September_25_2019_to_September_30_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,08:06,,,09/25/2019,Call_Log_September_25_2019_to_September_30_2019.pdf,1
,,Well being check,,Services Rendered- PD,No,,30 NAUGLER AVE,Marlborough,,,Marlborough PD,,08:19,,,09/25/2019,Call_Log_September_25_2019_to_September_30_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #200,Marlborough,,,Marlborough PD,,08:39,,,09/25/2019,Call_Log_September_25_2019_to_September_30_2019.pdf,1
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #200,Marlborough,,,Marlborough PD,,08:40,,,09/25/2019,Call_Log_September_25_2019_to_September_30_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,281 PLEASANT ST @ 103 RUSSELL ST,Marlborough,,,Marlborough PD,,08:50,,,09/25/2019,Call_Log_September_25_2019_to_September_30_2019.pdf,1
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #155,Marlborough,,,Marlborough PD,,09:26,,,09/25/2019,Call_Log_September_25_2019_to_September_30_2019.pdf,1
