Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Ambulance Assist,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST Apt. #136,Marlborough,,,Marlborough PD,,07:12,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 BOLTON ST Apt. #125,Marlborough,,,Marlborough PD,,08:02,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,1
,,Eratic Operator,,Unfounded,No,,282 EAST MAIN ST @ 1 HOSMER ST,Marlborough,,,Marlborough PD,,08:21,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,270 WEST MAIN ST,Marlborough,,,Marlborough PD,,08:26,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,GRANGER BLVD,Marlborough,,,Marlborough PD,,08:32,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,215 FITCHBURG ST,Marlborough,,,Marlborough PD,,08:53,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,1
,,Threats,,Report,Yes,,GENESIS MGMT GROUP - 290 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,09:14,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,09:25,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,1
,,ASSAULT,,Report,Yes,,121 NORTHBORO ROAD EAST Apt. #306,Marlborough,,,Marlborough PD,,10:12,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,165 FOREST ST,Marlborough,,,Marlborough PD,,10:19,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,385 PARMENTER ST @ 169 BROADMEADOW RD,Marlborough,,,Marlborough PD,,10:45,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,1
,,Private Tow,,Private tow,No,,450 BOSTON POST ROAD EAST Apt. #A,Marlborough,,,Marlborough PD,,11:05,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,1
,,Well being check,,Report,Yes,,30 BRIARWOOD LN Apt. #11,Marlborough,,,Marlborough PD,,11:38,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,114 BERKLEY ST,Marlborough,,,Marlborough PD,,11:40,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,18 MECHANIC ST,Marlborough,,,Marlborough PD,,11:42,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,9 FARMHOUSE LN Apt. #17,Marlborough,,,Marlborough PD,,12:31,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,91 AHLGREN CIR,Marlborough,,,Marlborough PD,,12:53,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,800 BOLTON ST,Marlborough,,,Marlborough PD,,13:22,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST Apt. #128,Marlborough,,,Marlborough PD,,14:09,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,1
,,POLICE INVESTIGATION,,Services Rendered- PD,No,,19 AHLGREN CIR,Marlborough,,,Marlborough PD,,14:31,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,2
,,Parking Violation,,Services Rendered- PD,No,,112 HILDRETH ST,Marlborough,,,Marlborough PD,,14:42,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,2
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,560 CONCORD RD,Marlborough,,,Marlborough PD,,14:44,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #104,Marlborough,,,Marlborough PD,,14:47,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,2
,,DISABLED MV,,Services Rendered- PD,No,,141 WEST MAIN ST @ 9 GIBBONS ST,Marlborough,,,Marlborough PD,,14:51,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,2
,,FOUND/LOST PROPERTY,,Report,Yes,,133 EAST MAIN ST,Marlborough,,,Marlborough PD,,15:03,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,2
,,MVA WITH INJURIES,,Report,Yes,,260 EAST MAIN ST,Marlborough,,,Marlborough PD,,15:07,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,2
,,Parking Violation,,Services Rendered- PD,No,,114 PROSPECT ST,Marlborough,,,Marlborough PD,,15:13,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,2
,,Well being check,,Services Rendered- PD,No,,729 FARM RD,Marlborough,,,Marlborough PD,,15:23,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,85 BOLTON ST @ 136 LINCOLN ST,Marlborough,,,Marlborough PD,,15:35,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,2
,,DPW Called Out,,Services Rendered- PD,No,,605 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,16:39,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,2
,,Suspicious M/V,,Services Rendered- PD,No,,38 BROOK ST,Marlborough,,,Marlborough PD,,16:40,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,2
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,85 BROAD ST,Marlborough,,,Marlborough PD,,16:52,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,2
,,Directed Patrol,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,17:13,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,2
,,DISTURBANCE,,Report,Yes,,121 NORTHBORO ROAD EAST Apt. #311C,Marlborough,,,Marlborough PD,,17:16,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,2
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,2 BOSTON POST ROAD EAST @ 44 CONCORD RD,Marlborough,,,Marlborough PD,,17:32,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,37 HIGH ST,Marlborough,,,Marlborough PD,,17:44,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,2
,,911 Hangup/Call,,Unfounded,No,,250 VALUE WAY,Marlborough,,,Marlborough PD,,17:51,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,2
,,MOTOR VEHICLE STOP,,CRIMINAL COMPLAINT,Yes,,514 ELM ST @ 20 LEONARD DR,Marlborough,,,Marlborough PD,,18:29,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,2
,,SOLICITING,,Unfounded,No,,23 SHAWMUT AVE,Marlborough,,,Marlborough PD,,18:48,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,3
,,DISTURBANCE,,Report,Yes,,40 ONAMOG ST,Marlborough,,,Marlborough PD,,19:42,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,3
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,BRIGHAM AVE,Marlborough,,,Marlborough PD,,19:57,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,3
,,Well being check,,Services Rendered- PD,No,,45 LAKESIDE AVE Apt. #16,Marlborough,,,Marlborough PD,,20:09,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,3
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,35 BEACH ST @ 22 CLOVER HILL ST,Marlborough,,,Marlborough PD,,20:59,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,3
,,Well being check,,Services Rendered- PD,No,,22 MECHANIC ST,Marlborough,,,Marlborough PD,,21:52,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,3
,,Ambulance Assist,,Transported to Hospital,No,,249 BOSTON POST ROAD EAST Apt. #12,Marlborough,,,Marlborough PD,,22:23,,,04/28/2026,Call_Log_04-28-26_-_05-05-26.pdf,3
