Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Ambulance Assist,,Services Rendered- PD,No,,2 BARRACUDA DR,Marlborough,,,Marlborough PD,,07:49,,,03/29/2024,Call_Log_March_29_2024_to_April_1_2024.pdf,1
,,DISTURBANCE,,Report,Yes,,121 NORTHBORO ROAD EAST Apt. #107,Marlborough,,,Marlborough PD,,08:14,,,03/29/2024,Call_Log_March_29_2024_to_April_1_2024.pdf,1
,,"BURGLARY, B & E PAST",,Report,Yes,,222 EAST MAIN ST Apt. #A,Marlborough,,,Marlborough PD,,08:14,,,03/29/2024,Call_Log_March_29_2024_to_April_1_2024.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,136 FARM RD,Marlborough,,,Marlborough PD,,08:56,,,03/29/2024,Call_Log_March_29_2024_to_April_1_2024.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,69 TREMONT ST,Marlborough,,,Marlborough PD,,09:50,,,03/29/2024,Call_Log_March_29_2024_to_April_1_2024.pdf,1
,,AUTO THEFT,,Report,Yes,,32 BRIARWOOD LN,Marlborough,,,Marlborough PD,,09:54,,,03/29/2024,Call_Log_March_29_2024_to_April_1_2024.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,110 PLEASANT ST Apt. #406,Marlborough,,,Marlborough PD,,10:32,,,03/29/2024,Call_Log_March_29_2024_to_April_1_2024.pdf,1
,,Well being check,,Report,Yes,,FAMILY RESIDENTIAL - 159 MECHANIC ST Apt. #APT1,Marlborough,,,Marlborough PD,,10:57,,,03/29/2024,Call_Log_March_29_2024_to_April_1_2024.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,397 BOLTON ST,Marlborough,,,Marlborough PD,,11:03,,,03/29/2024,Call_Log_March_29_2024_to_April_1_2024.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,490 SUDBURY ST,Marlborough,,,Marlborough PD,,11:50,,,03/29/2024,Call_Log_March_29_2024_to_April_1_2024.pdf,1
,,Well being check,,Services Rendered- PD,No,,CONCORD RD,Marlborough,,,Marlborough PD,,12:18,,,03/29/2024,Call_Log_March_29_2024_to_April_1_2024.pdf,1
,,"BURGLARY, B & E PAST",,Services Rendered- PD,No,,50 BRIARWOOD LN Apt. #9,Marlborough,,,Marlborough PD,,12:56,,,03/29/2024,Call_Log_March_29_2024_to_April_1_2024.pdf,1
,,Trespassing,,Report,Yes,,135 WILSON ST,Marlborough,,,Marlborough PD,,12:59,,,03/29/2024,Call_Log_March_29_2024_to_April_1_2024.pdf,1
,,"BURGLARY, B & E PAST",,Report,Yes,,151 ASH ST,Marlborough,,,Marlborough PD,,13:25,,,03/29/2024,Call_Log_March_29_2024_to_April_1_2024.pdf,1
,,SUSPICIOUS ACTIVITY,,Report,Yes,,225 CEDAR HILL ST,Marlborough,,,Marlborough PD,,13:46,,,03/29/2024,Call_Log_March_29_2024_to_April_1_2024.pdf,1
,,Harassment,,Report,Yes,,37 HOSMER ST,Marlborough,,,Marlborough PD,,14:13,,,03/29/2024,Call_Log_March_29_2024_to_April_1_2024.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,197 UNION ST,Marlborough,,,Marlborough PD,,14:48,,,03/29/2024,Call_Log_March_29_2024_to_April_1_2024.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,15:12,,,03/29/2024,Call_Log_March_29_2024_to_April_1_2024.pdf,1
