Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Directed Patrol,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,07:15,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,1
,,Suspicious M/V,,Services Rendered- PD,No,,108 APPLEBRIAR LN,Marlborough,,,Marlborough PD,,08:31,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,1
,,Sex Offender Registration,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,08:37,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:43,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:50,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,1
,,Threats,,Services Rendered- PD,No,,22 CLOVER HILL ST,Marlborough,,,Marlborough PD,,09:08,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,1
,,Animal Complaint,,Services Rendered- PD,No,,8 HUDSON ST @ 159 MECHANIC ST,Marlborough,,,Marlborough PD,,09:15,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,52 BROAD ST,Marlborough,,,Marlborough PD,,09:28,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,21 APEX DR,Marlborough,,,Marlborough PD,,09:35,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,155 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,09:38,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,1
,,MOTOR VEHICLE STOP,,Services Rendered- PD,No,,29 SOUTH BOLTON ST @ 80 GRANGER BLVD,Marlborough,,,Marlborough PD,,10:09,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,1
,,ROBBERY,,CRIMINAL COMPLAINT,Yes,,530 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,11:03,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,75 SOUTH BOLTON ST,Marlborough,,,Marlborough PD,,12:47,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,1
,,Animal Complaint,,Report,Yes,,240 MAIN ST,Marlborough,,,Marlborough PD,,12:57,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,29 BRIARWOOD LN Apt. #4,Marlborough,,,Marlborough PD,,13:36,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,512 FOREST ST,Marlborough,,,Marlborough PD,,13:46,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,13:49,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,RT290 EASTBOUND,Marlborough,,,Marlborough PD,,13:50,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,1
,,Well being check,,Services Rendered- PD,No,,38 BELMONT ST,Marlborough,,,Marlborough PD,,13:59,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,2
,,LARCENY,,Services Rendered- PD,No,,199 MAIN ST,Marlborough,,,Marlborough PD,,14:03,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,2
,,TRAFFIC CONTROL,,Report,Yes,,135 NEIL ST,Marlborough,,,Marlborough PD,,14:12,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,2
,,SOLICITING,,Unfounded,No,,STATE ST,Marlborough,,,Marlborough PD,,14:25,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,2
,,DISTURBANCE,,Services Rendered- PD,No,,257 SIMARANO DR Apt. #100,Marlborough,,,Marlborough PD,,14:33,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,771 BOSTON POST ROAD EAST Apt. #11,Marlborough,,,Marlborough PD,,14:38,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,2
,,Well being check,,Unfounded,No,,175 AMES ST Apt. #4401,Marlborough,,,Marlborough PD,,14:57,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,2
,,DISTURBANCE,,Services Rendered- PD,No,,525 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,14:59,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,2
,,Threats,,Report,Yes,,38 FAIRMOUNT ST Apt. #2,Marlborough,,,Marlborough PD,,15:03,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,2
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,170 FOREST ST,Marlborough,,,Marlborough PD,,15:19,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,2
,,COMPLAINT,,Services Rendered- PD,No,,315 MAPLE ST,Marlborough,,,Marlborough PD,,15:27,,,06/07/2024,Call_Log_June_7_2024_to_June_10_2024.pdf,2
