Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,303 LINCOLN ST,Marlborough,,,Marlborough PD,,08:09,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,1
,,ASSIST OTHER AGENCY,,Report,Yes,,36 BERLIN RD,Marlborough,,,Marlborough PD,,09:03,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,1
,,DISTURBANCE,,Report,Yes,,14 MAGNOLIA LN,Marlborough,,,Marlborough PD,,09:12,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,[MAR 864] 57 MAIN ST,Marlborough,,,Marlborough PD,,10:59,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,1
,,DISTURBANCE,,Report,Yes,,19 BRONTE WAY Apt. #31D,Marlborough,,,Marlborough PD,,11:09,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,1
,,SHOPLIFTING,,Report,Yes,,769 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,11:40,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,1
,,Ambulance Assist,,Taken/Referred to Other Agency,No,,45 HUTCHINSON DR,Marlborough,,,Marlborough PD,,11:43,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,1
,,Harassment,,Report,Yes,,2 PLEASANT PL Apt. #2,Marlborough,,,Marlborough PD,,12:02,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,1
,,Harassment,,Report,Yes,,19 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,12:40,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,1
,,Well being check,,Services Rendered- PD,No,,WASHINGTON ST,Marlborough,,,Marlborough PD,,13:06,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,1
,,COMPLAINT,,Services Rendered- PD,No,,19 ROYAL CREST DR,Marlborough,,,Marlborough PD,,13:17,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,1
,,Suspicious M/V,,Services Rendered- PD,No,,57 ORCHARD ST,Marlborough,,,Marlborough PD,,13:26,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,1
,,911 Hangup/Call,,Unfounded,No,,16 ROYAL CREST DR,Marlborough,,,Marlborough PD,,13:32,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,1
,,LARCENY,,Report,Yes,,103 PRESTON ST,Marlborough,,,Marlborough PD,,14:14,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,520 FARM RD,Marlborough,,,Marlborough PD,,14:42,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,1
,,LARCENY,,Services Rendered- PD,No,,573 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,14:51,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,1
,,LARCENY,,Report,Yes,,240 EAST MAIN ST,Marlborough,,,Marlborough PD,,14:57,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,1
,,DISTURBANCE,,Report,Yes,,181 BOSTON POST ROAD EAST Apt. #11,Marlborough,,,Marlborough PD,,15:46,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,FAMILY RESIDENTIAL - 237 LINCOLN ST,Marlborough,,,Marlborough PD,,16:19,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,1
,,POLICE INVESTIGATION,,Services Rendered- PD,No,,431 LAKESIDE AVE,Marlborough,,,Marlborough PD,,16:22,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,FAMILY RESIDENTIAL - 237 LINCOLN ST Apt. #2,Marlborough,,,Marlborough PD,,17:21,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,2
,,MOTOR VEHICLE STOP,,Report,Yes,,35 HOSMER ST,Marlborough,,,Marlborough PD,,17:41,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,2
,,MOTOR VEHICLE STOP,,Report,Yes,,41 GRANT ST @ 33 PARIS ST,Marlborough,,,Marlborough PD,,17:58,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,2
,,DISABLED MV,,Unfounded,No,,HUDSON ST,Marlborough,,,Marlborough PD,,18:10,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,2
,,MOTOR VEHICLE STOP,,Arrest(s) Made,Yes,24-317-AR,33 MAPLE ST,Marlborough,,,Marlborough PD,,18:15,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,29 S BOLTON ST @ 80 GRANGER BLVD,Marlborough,,,Marlborough PD,,18:49,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,2
,,MOTOR VEHICLE STOP,,Report,Yes,,30 MAIN ST,Marlborough,,,Marlborough PD,,19:21,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,2
,,DISTURBANCE,,Report,Yes,,92 PRESTON ST,Marlborough,,,Marlborough PD,,19:51,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,2
,,DISTURBANCE,,Services Rendered- PD,No,,41 EAGER CT,Marlborough,,,Marlborough PD,,19:52,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,2
,,SUSPICIOUS ACTIVITY,,Report,Yes,,200 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,19:52,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,2
,,VANDALISM,,Report,Yes,,728 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,20:36,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,2
,,Well being check,,Services Rendered- PD,No,,2111 BAY DR,Marlborough,,,Marlborough PD,,20:50,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,2
,,DISABLED MV,,Services Rendered- PD,No,,29 SOUTH BOLTON ST @ 80 GRANGER BLVD,Marlborough,,,Marlborough PD,,21:54,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,2 BOSTON POST ROAD EAST @ 44 CONCORD RD,Marlborough,,,Marlborough PD,,22:18,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,2
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,10 GREENDALE AVE,Marlborough,,,Marlborough PD,,22:34,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,A- CAR - 364 MAPLE ST,Marlborough,,,Marlborough PD,,22:55,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,2
,,MISSING PERSON,,Report,Yes,,262 PLEASANT ST,Marlborough,,,Marlborough PD,,23:01,,,08/18/2024,Call_Log_August_18_2024_to_August_22_2024.pdf,2
