Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Directed Patrol,,Report,Yes,,25 FERRECCHIA DR @ 540 ELM ST,Marlborough,,,Marlborough PD,,07:01,,,12/08/2022,Call_Log_December_8_2022_to_December_13_2022.pdf,1
,,Medical,,Transported to Hospital,No,,57 MECHANIC ST,Marlborough,,,Marlborough PD,,07:51,,,12/08/2022,Call_Log_December_8_2022_to_December_13_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,57 MECHANIC ST,Marlborough,,,Marlborough PD,,07:52,,,12/08/2022,Call_Log_December_8_2022_to_December_13_2022.pdf,1
,,Public Assist,,Services Rendered- FD,No,,36 FONTAINE ST,Marlborough,,,Marlborough PD,,07:59,,,12/08/2022,Call_Log_December_8_2022_to_December_13_2022.pdf,1
,,VANDALISM,,Report,Yes,,304 SOUTH ST,Marlborough,,,Marlborough PD,,08:26,,,12/08/2022,Call_Log_December_8_2022_to_December_13_2022.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:42,,,12/08/2022,Call_Log_December_8_2022_to_December_13_2022.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,A- CAR - 364 MAPLE ST,Marlborough,,,Marlborough PD,,09:06,,,12/08/2022,Call_Log_December_8_2022_to_December_13_2022.pdf,1
,,Public Assist,,Services Rendered- FD,No,,55A PLEASANT ST Apt. #1,Marlborough,,,Marlborough PD,,09:14,,,12/08/2022,Call_Log_December_8_2022_to_December_13_2022.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,26 FRANCIS ST,Marlborough,,,Marlborough PD,,09:20,,,12/08/2022,Call_Log_December_8_2022_to_December_13_2022.pdf,1
,,Medical,,Transported to Hospital,No,,16 REDBUD WAY Apt. #4,Marlborough,,,Marlborough PD,,10:23,,,12/08/2022,Call_Log_December_8_2022_to_December_13_2022.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,531 LINCOLN ST,Marlborough,,,Marlborough PD,,10:23,,,12/08/2022,Call_Log_December_8_2022_to_December_13_2022.pdf,1
,,Directed Patrol,,Report,Yes,,665 ELM ST @ 134 DUDLEY ST,Marlborough,,,Marlborough PD,,10:33,,,12/08/2022,Call_Log_December_8_2022_to_December_13_2022.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,266 SUDBURY ST,Marlborough,,,Marlborough PD,,10:45,,,12/08/2022,Call_Log_December_8_2022_to_December_13_2022.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,346 MECHANIC ST @ 60 ASH ST,Marlborough,,,Marlborough PD,,10:57,,,12/08/2022,Call_Log_December_8_2022_to_December_13_2022.pdf,1
