Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,DISABLED MV,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,07:10,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,150 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,07:14,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,35 BEACH ST @ 22 CLOVER HILL ST,Marlborough,,,Marlborough PD,,07:27,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,35 BEACH ST @ 22 CLOVER HILL ST,Marlborough,,,Marlborough PD,,07:47,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,100 SOUTH ST,Marlborough,,,Marlborough PD,,08:10,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,123 WEST MAIN ST @ 5 PLEASANT ST,Marlborough,,,Marlborough PD,,08:16,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,1
,,SERVE WARRANT,,Report,Yes,,85 SAWIN ST,Marlborough,,,Marlborough PD,,08:29,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,16 EAST DUDLEY ST,Marlborough,,,Marlborough PD,,09:11,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,295 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,09:42,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,ROW HOUSE - 31 GAY ST Apt. #2,Marlborough,,,Marlborough PD,,10:12,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,10:16,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,23 KIRBY ST,Marlborough,,,Marlborough PD,,10:23,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,1
,,ASSAULT,,Report,Yes,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,10:30,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,1
,,Parking Violation,,Citation/Warning Issued,No,,22 WASHINGTON ST @ 12 DEVENS ST,Marlborough,,,Marlborough PD,,10:56,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,246 MAPLE ST Apt. #4,Marlborough,,,Marlborough PD,,11:21,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,1
,,LARCENY,,Report,Yes,,601 DONALD J. LYNCH BLVD Apt. #S220A,Marlborough,,,Marlborough PD,,11:29,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,555 MAPLE ST,Marlborough,,,Marlborough PD,,11:59,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,1
,,911 Hangup/Call,,Building Checked/Secured,No,,25 UNION ST,Marlborough,,,Marlborough PD,,12:01,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,413 LAKESIDE AVE @ 75 FELTON ST,Marlborough,,,Marlborough PD,,12:30,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,1
,,SERVE WARRANT,,Report,Yes,,157 UNION ST Apt. #204A,Marlborough,,,Marlborough PD,,12:52,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,1
,,Ambulance Assist,,No Action Required,No,,86 MINEHAN LN,Marlborough,,,Marlborough PD,,13:01,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,83 CLOVER HILL ST,Marlborough,,,Marlborough PD,,13:36,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,29 PLEASANT ST,Marlborough,,,Marlborough PD,,13:44,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,2
,,DISTURBANCE,,Report,Yes,,120 PROSPECT ST Apt. #4,Marlborough,,,Marlborough PD,,13:47,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,601 DONALD J. LYNCH BLVD Apt. #N117A,Marlborough,,,Marlborough PD,,14:33,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,2
,,Private Tow,,Private tow,No,,2103 BAY DR,Marlborough,,,Marlborough PD,,14:36,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,492 SOUTH ST @ 376 MAPLE ST,Marlborough,,,Marlborough PD,,14:55,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,2
,,Animal Complaint,,Report,Yes,,28 KELBER DR,Marlborough,,,Marlborough PD,,15:15,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,2
,,B&E into M/V,,Report,Yes,,240 EAST MAIN ST,Marlborough,,,Marlborough PD,,15:34,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,2
,,DISABLED MV,,Unfounded,No,,176 BOSTON POST ROAD WEST @ 23 APEX DR,Marlborough,,,Marlborough PD,,16:17,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,123 FELTON ST,Marlborough,,,Marlborough PD,,16:27,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,197 PLEASANT ST,Marlborough,,,Marlborough PD,,16:28,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,15 UNION ST @ 1 THRESHER DR,Marlborough,,,Marlborough PD,,16:30,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,169B BROADMEADOW RD Apt. #8,Marlborough,,,Marlborough PD,,16:46,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,2
,,Eratic Operator,,Unfounded,No,,[MAR 453] 589 BIGELOW ST @ 200 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,16:51,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,265 LAKESIDE AVE,Marlborough,,,Marlborough PD,,16:54,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,2
,,Parking Violation,,Services Rendered- PD,No,,36 CROSS ST @ 176 CHESTNUT ST,Marlborough,,,Marlborough PD,,17:09,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,51 UNION ST @ 236 BOLTON ST,Marlborough,,,Marlborough PD,,17:16,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,119 BOSTON POST ROAD EAST @ 4 PHELPS ST,Marlborough,,,Marlborough PD,,17:23,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,2
,,DPW Called Out,,Services Rendered- PD,No,,25 BOUNDARY ST @ 493 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,17:32,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,CONCORD RD,Marlborough,,,Marlborough PD,,17:44,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,38 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,17:45,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,2
,,FOUND/LOST PROPERTY,,Report,Yes,,21 APEX DR Apt. #3A,Marlborough,,,Marlborough PD,,17:46,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,2
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,17:52,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,401 ELM ST,Marlborough,,,Marlborough PD,,18:38,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,2
,,Eratic Operator,,Citation/Warning Issued,No,,330 BOSTON POST ROAD EAST Apt. #B,Marlborough,,,Marlborough PD,,18:42,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,601 DONALD J. LYNCH BLVD Apt. #S102,Marlborough,,,Marlborough PD,,18:43,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,3
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,20 BRIGHAM ST,Marlborough,,,Marlborough PD,,18:45,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,3
,,Harassment,,Report,Yes,,21 APEX DR Apt. #1A,Marlborough,,,Marlborough PD,,18:56,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,3
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,NORDBLOM MGMT CO. - 500 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,20:04,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,92 SILVER LEAF WAY Apt. #23,Marlborough,,,Marlborough PD,,20:29,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,3
,,MVA PROPERTY DAMAGE ONLY,,Arrest(s) Made,Yes,18-120-AR,277 BOSTON POST ROAD WEST @ 175 AMES ST,Marlborough,,,Marlborough PD,,21:32,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,3
,,ASSIST CITIZEN,,Unfounded,No,,170 FOREST ST,Marlborough,,,Marlborough PD,,21:33,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,3
,,DISABLED MV,,Services Rendered- PD,No,,39 PLEASANT ST,Marlborough,,,Marlborough PD,,21:45,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,139 PLEASANT ST,Marlborough,,,Marlborough PD,,22:21,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,3
,,"BURGLARY, B & E PAST",,Report,Yes,,18 BROOK ST Apt. #2,Marlborough,,,Marlborough PD,,22:39,,,04/06/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,175 LAKESIDE AVE,Marlborough,,,Marlborough PD,,00:59,,,04/07/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,23 HOUDE ST,Marlborough,,,Marlborough PD,,01:29,,,04/07/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,LAKESIDE AVE,Marlborough,,,Marlborough PD,,02:02,,,04/07/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,BOSTON POST ROAD WEST @ GLEN ST,Marlborough,,,Marlborough PD,,03:21,,,04/07/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,28 MILL STREET CENTRAL,Marlborough,,,Marlborough PD,,04:10,,,04/07/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,397 BOLTON ST Apt. #A3,Marlborough,,,Marlborough PD,,05:54,,,04/07/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,3
,,911 Hangup/Call,,Services Rendered- PD,No,,169 APEX DR,Marlborough,,,Marlborough PD,,06:39,,,04/07/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,3
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,418 MAPLE ST @ 6 WALKER ST,Marlborough,,,Marlborough PD,,06:46,,,04/07/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,3
,,MVA WITH INJURIES,,Services Rendered- PD,No,,418 MAPLE ST @ 6 WALKER ST,Marlborough,,,Marlborough PD,,06:48,,,04/07/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,3
,,Suspicious M/V,,Services Rendered- PD,No,,2 BROADMEADOW RD @ 680 FARM RD,Marlborough,,,Marlborough PD,,06:51,,,04/07/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,181 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,07:17,,,04/07/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,4
,,Ambulance Assist,,Services Rendered- PD,No,,39 ROYAL CREST DR Apt. #4,Marlborough,,,Marlborough PD,,09:30,,,04/07/2018,Call_Log_April_6_2018_to_April_9_2018.pdf,4
