Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,391 BIGELOW ST,Marlborough,,,Marlborough PD,,07:00,,,03/08/2018,Call_Log_March_8_2018_to_March_9_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,58 STEVENS ST @ 13 STATE ST,Marlborough,,,Marlborough PD,,07:03,,,03/08/2018,Call_Log_March_8_2018_to_March_9_2018.pdf,1
,,Well being check,,Unfounded,No,,177 ELM ST,Marlborough,,,Marlborough PD,,07:15,,,03/08/2018,Call_Log_March_8_2018_to_March_9_2018.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,41 LINCOLN ST,Marlborough,,,Marlborough PD,,07:42,,,03/08/2018,Call_Log_March_8_2018_to_March_9_2018.pdf,1
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,25 BARTLETT ST,Marlborough,,,Marlborough PD,,07:46,,,03/08/2018,Call_Log_March_8_2018_to_March_9_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,55E CRYSTAL BROOK WAY,Marlborough,,,Marlborough PD,,07:53,,,03/08/2018,Call_Log_March_8_2018_to_March_9_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,BOUNDARY ST @ ROBIN HILL ST,Marlborough,,,Marlborough PD,,07:57,,,03/08/2018,Call_Log_March_8_2018_to_March_9_2018.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,753 FOREST ST Apt. #500,Marlborough,,,Marlborough PD,,08:12,,,03/08/2018,Call_Log_March_8_2018_to_March_9_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Unfounded,No,,432 PLEASANT ST,Marlborough,,,Marlborough PD,,08:16,,,03/08/2018,Call_Log_March_8_2018_to_March_9_2018.pdf,1
,,"ALARM, BURGLAR",,No Action Required,No,,81 HOSMER ST Apt. #HOS,Marlborough,,,Marlborough PD,,08:17,,,03/08/2018,Call_Log_March_8_2018_to_March_9_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,11 INDIAN LN,Marlborough,,,Marlborough PD,,08:21,,,03/08/2018,Call_Log_March_8_2018_to_March_9_2018.pdf,1
,,DPW Called Out,,Services Rendered- PD,No,,400 MILLHAM ST @ 94 BOUNDARY ST,Marlborough,,,Marlborough PD,,08:40,,,03/08/2018,Call_Log_March_8_2018_to_March_9_2018.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,31 LINCOLN ST,Marlborough,,,Marlborough PD,,08:54,,,03/08/2018,Call_Log_March_8_2018_to_March_9_2018.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,144 HIGHLAND ST,Marlborough,,,Marlborough PD,,09:14,,,03/08/2018,Call_Log_March_8_2018_to_March_9_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,273B WEST MAIN ST,Marlborough,,,Marlborough PD,,09:26,,,03/08/2018,Call_Log_March_8_2018_to_March_9_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,445 PARMENTER ST,Marlborough,,,Marlborough PD,,09:37,,,03/08/2018,Call_Log_March_8_2018_to_March_9_2018.pdf,1
,,DISTURBANCE,,Report,Yes,,227 LINCOLN ST,Marlborough,,,Marlborough PD,,09:44,,,03/08/2018,Call_Log_March_8_2018_to_March_9_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,39 KINGS GRANT RD,Marlborough,,,Marlborough PD,,09:44,,,03/08/2018,Call_Log_March_8_2018_to_March_9_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,123 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,10:03,,,03/08/2018,Call_Log_March_8_2018_to_March_9_2018.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,734 FOREST ST Apt. #400,Marlborough,,,Marlborough PD,,10:07,,,03/08/2018,Call_Log_March_8_2018_to_March_9_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,265 LAKESIDE AVE,Marlborough,,,Marlborough PD,,10:27,,,03/08/2018,Call_Log_March_8_2018_to_March_9_2018.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,91 MECHANIC ST,Marlborough,,,Marlborough PD,,10:39,,,03/08/2018,Call_Log_March_8_2018_to_March_9_2018.pdf,1
