Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,215 FITCHBURG ST,Marlborough,,,Marlborough PD,,07:37,,,04/01/2024,Call_Log_April_1_2024_to_April_3_2024.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,215 FITCHBURG ST,Marlborough,,,Marlborough PD,,08:06,,,04/01/2024,Call_Log_April_1_2024_to_April_3_2024.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,25 UNION ST,Marlborough,,,Marlborough PD,,08:13,,,04/01/2024,Call_Log_April_1_2024_to_April_3_2024.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,295 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,08:38,,,04/01/2024,Call_Log_April_1_2024_to_April_3_2024.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,496 BOSTON POST ROAD EAST Apt. #A,Marlborough,,,Marlborough PD,,08:49,,,04/01/2024,Call_Log_April_1_2024_to_April_3_2024.pdf,1
,,Well being check,,Services Rendered- PD,No,,303 LINCOLN ST,Marlborough,,,Marlborough PD,,09:08,,,04/01/2024,Call_Log_April_1_2024_to_April_3_2024.pdf,1
,,Well being check,,Report,Yes,,51 CHRISTIE WAY Apt. #51L,Marlborough,,,Marlborough PD,,09:19,,,04/01/2024,Call_Log_April_1_2024_to_April_3_2024.pdf,1
,,Private Tow,,Private tow,No,,19 ROYAL CREST DR,Marlborough,,,Marlborough PD,,09:23,,,04/01/2024,Call_Log_April_1_2024_to_April_3_2024.pdf,1
,,Private Tow,,Private tow,No,,19 ROYAL CREST DR,Marlborough,,,Marlborough PD,,09:26,,,04/01/2024,Call_Log_April_1_2024_to_April_3_2024.pdf,1
,,Private Tow,,Private tow,No,,19 ROYAL CREST DR,Marlborough,,,Marlborough PD,,09:39,,,04/01/2024,Call_Log_April_1_2024_to_April_3_2024.pdf,1
,,Well being check,,Services Rendered- PD,No,,76 SAINT IVES WAY Apt. #21,Marlborough,,,Marlborough PD,,10:57,,,04/01/2024,Call_Log_April_1_2024_to_April_3_2024.pdf,1
,,AUTO THEFT,,Services Rendered- PD,No,,190 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,12:25,,,04/01/2024,Call_Log_April_1_2024_to_April_3_2024.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,168 PLEASANT ST,Marlborough,,,Marlborough PD,,12:32,,,04/01/2024,Call_Log_April_1_2024_to_April_3_2024.pdf,1
,,Private Tow,,Private tow,No,,85 BROAD ST Apt. #427,Marlborough,,,Marlborough PD,,12:47,,,04/01/2024,Call_Log_April_1_2024_to_April_3_2024.pdf,1
,,SUSPICIOUS ACTIVITY,,Report,Yes,,1 HUNTER AVE,Marlborough,,,Marlborough PD,,13:30,,,04/01/2024,Call_Log_April_1_2024_to_April_3_2024.pdf,1
,,SHOPLIFTING,,Arrest(s) Made,Yes,24-124-AR,627 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,13:46,,,04/01/2024,Call_Log_April_1_2024_to_April_3_2024.pdf,1
,,ASSAULT,,Services Rendered- PD,No,,8 COTTING AVE Apt. #37,Marlborough,,,Marlborough PD,,13:49,,,04/01/2024,Call_Log_April_1_2024_to_April_3_2024.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,219 FOREST ST,Marlborough,,,Marlborough PD,,14:03,,,04/01/2024,Call_Log_April_1_2024_to_April_3_2024.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,15:00,,,04/01/2024,Call_Log_April_1_2024_to_April_3_2024.pdf,2
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,15:12,,,04/01/2024,Call_Log_April_1_2024_to_April_3_2024.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,28 MILL STREET CENTRAL,Marlborough,,,Marlborough PD,,15:29,,,04/01/2024,Call_Log_April_1_2024_to_April_3_2024.pdf,2
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,91 MAIN ST @ 1 BOLTON ST,Marlborough,,,Marlborough PD,,15:38,,,04/01/2024,Call_Log_April_1_2024_to_April_3_2024.pdf,2
