Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,SUSPICIOUS ACTIVITY,,Report,Yes,,ROCKLAND CEMETARY - STEVENS ST,Marlborough,,,Marlborough PD,,07:35,,,01/12/2021,Call_Log_January_12_2021_to_January_14_2021.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,39 NEWTON ST,Marlborough,,,Marlborough PD,,08:18,,,01/12/2021,Call_Log_January_12_2021_to_January_14_2021.pdf,1
,,Well being check,,Services Rendered- PD,No,,12 FARMHOUSE LN,Marlborough,,,Marlborough PD,,09:01,,,01/12/2021,Call_Log_January_12_2021_to_January_14_2021.pdf,1
,,Medical,,Medical Assistance Rendered,No,,92 CLEARVIEW DR,Marlborough,,,Marlborough PD,,09:22,,,01/12/2021,Call_Log_January_12_2021_to_January_14_2021.pdf,1
,,Medical,,Medical Assistance Rendered,No,,124 CULLINANE DR,Marlborough,,,Marlborough PD,,09:34,,,01/12/2021,Call_Log_January_12_2021_to_January_14_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,124 CULLINANE DR,Marlborough,,,Marlborough PD,,09:34,,,01/12/2021,Call_Log_January_12_2021_to_January_14_2021.pdf,1
,,SUDDEN DEATH,,Report,Yes,,85 BROAD ST Apt. #110,Marlborough,,,Marlborough PD,,09:48,,,01/12/2021,Call_Log_January_12_2021_to_January_14_2021.pdf,1
,,Medical,,Medical Assistance Rendered,No,,85 BROAD ST Apt. #110,Marlborough,,,Marlborough PD,,10:00,,,01/12/2021,Call_Log_January_12_2021_to_January_14_2021.pdf,1
,,ASSIST OTHER AGENCY,,Report,Yes,,93 FRANCIS ST,Marlborough,,,Marlborough PD,,11:09,,,01/12/2021,Call_Log_January_12_2021_to_January_14_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,19 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,11:47,,,01/12/2021,Call_Log_January_12_2021_to_January_14_2021.pdf,1
,,Medical,,Medical Assistance Rendered,No,,19 NORTHBORO ROAD EAST Apt. #315,Marlborough,,,Marlborough PD,,11:48,,,01/12/2021,Call_Log_January_12_2021_to_January_14_2021.pdf,1
