Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MVA PROPERTY DAMAGE ONLY,,CRIMINAL COMPLAINT,Yes,,236 BOLTON ST @ 51 UNION ST,Marlborough,,,Marlborough PD,,07:11,,,04/10/2024,Call_Log_April_10_2024_to_April_17_2024.pdf,1
,,SUSPICIOUS ACTIVITY,,Report,Yes,,ROGERS AVE,Marlborough,,,Marlborough PD,,07:45,,,04/10/2024,Call_Log_April_10_2024_to_April_17_2024.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,40 EXETER ST,Marlborough,,,Marlborough PD,,08:38,,,04/10/2024,Call_Log_April_10_2024_to_April_17_2024.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,400 SOUTH ST,Marlborough,,,Marlborough PD,,08:41,,,04/10/2024,Call_Log_April_10_2024_to_April_17_2024.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,08:42,,,04/10/2024,Call_Log_April_10_2024_to_April_17_2024.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,72 DEERFIELD RUN,Marlborough,,,Marlborough PD,,08:47,,,04/10/2024,Call_Log_April_10_2024_to_April_17_2024.pdf,1
,,Well being check,,Services Rendered- PD,No,,18 COTTING AVE Apt. #1L,Marlborough,,,Marlborough PD,,09:35,,,04/10/2024,Call_Log_April_10_2024_to_April_17_2024.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,171 LOCKE DR Apt. #114,Marlborough,,,Marlborough PD,,10:08,,,04/10/2024,Call_Log_April_10_2024_to_April_17_2024.pdf,1
,,Well being check,,Services Rendered- PD,No,,31 MAIN ST Apt. #C,Marlborough,,,Marlborough PD,,10:46,,,04/10/2024,Call_Log_April_10_2024_to_April_17_2024.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,122 VICTORIA LN,Marlborough,,,Marlborough PD,,10:52,,,04/10/2024,Call_Log_April_10_2024_to_April_17_2024.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,22 RINGOLD ST,Marlborough,,,Marlborough PD,,11:30,,,04/10/2024,Call_Log_April_10_2024_to_April_17_2024.pdf,1
,,DISTURBANCE,,Services Rendered- PD,No,,157 UNION ST,Marlborough,,,Marlborough PD,,11:40,,,04/10/2024,Call_Log_April_10_2024_to_April_17_2024.pdf,1
,,Harassment,,Report,Yes,,1001 APPLEBRIAR LN,Marlborough,,,Marlborough PD,,11:54,,,04/10/2024,Call_Log_April_10_2024_to_April_17_2024.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,93 CRESTWOOD LN,Marlborough,,,Marlborough PD,,12:13,,,04/10/2024,Call_Log_April_10_2024_to_April_17_2024.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,58 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,12:14,,,04/10/2024,Call_Log_April_10_2024_to_April_17_2024.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,216 MAPLE ST,Marlborough,,,Marlborough PD,,12:48,,,04/10/2024,Call_Log_April_10_2024_to_April_17_2024.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,627 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,13:08,,,04/10/2024,Call_Log_April_10_2024_to_April_17_2024.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,35 BRIARWOOD LN Apt. #9,Marlborough,,,Marlborough PD,,13:14,,,04/10/2024,Call_Log_April_10_2024_to_April_17_2024.pdf,2
,,DISTURBANCE,,Services Rendered- PD,No,,353 DESIMONE DR,Marlborough,,,Marlborough PD,,14:27,,,04/10/2024,Call_Log_April_10_2024_to_April_17_2024.pdf,2
,,911 Hangup/Call,,Services Rendered- PD,No,,50 PELTIER ST,Marlborough,,,Marlborough PD,,14:45,,,04/10/2024,Call_Log_April_10_2024_to_April_17_2024.pdf,2
,,DISTURBANCE,,Services Rendered- PD,No,,1 BOLTON ST,Marlborough,,,Marlborough PD,,14:56,,,04/10/2024,Call_Log_April_10_2024_to_April_17_2024.pdf,2
,,DISTURBANCE,,Report,Yes,,30 BRIARWOOD LN Apt. #6,Marlborough,,,Marlborough PD,,15:12,,,04/10/2024,Call_Log_April_10_2024_to_April_17_2024.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,597 PLEASANT ST @ 17 FITCHBURG ST,Marlborough,,,Marlborough PD,,15:13,,,04/10/2024,Call_Log_April_10_2024_to_April_17_2024.pdf,2
,,Eratic Operator,,Unfounded,No,,LAFAYETTE DR,Marlborough,,,Marlborough PD,,15:18,,,04/10/2024,Call_Log_April_10_2024_to_April_17_2024.pdf,2
