Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MVA WITH INJURIES,,Report,Yes,,531 STEVENS ST,Marlborough,,,Marlborough PD,,07:07,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,329 STEVENS ST @ 11 OAKCREST AVE,Marlborough,,,Marlborough PD,,07:11,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,200 LINCOLN ST,Marlborough,,,Marlborough PD,,07:16,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,477 STEVENS ST,Marlborough,,,Marlborough PD,,07:22,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,104 PHELPS ST,Marlborough,,,Marlborough PD,,07:35,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,1
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,350 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,08:23,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,57 RICHARD RD,Marlborough,,,Marlborough PD,,09:05,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,1
,,LARCENY,,Services Rendered- PD,No,,41 RICE ST,Marlborough,,,Marlborough PD,,09:13,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,1
,,Police Assist,,Services Rendered- PD,No,,358 BERLIN RD,Marlborough,,,Marlborough PD,,09:33,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,295 FOREST ST @ 125 SANDINI RD,Marlborough,,,Marlborough PD,,09:36,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,225 SOUTH ST,Marlborough,,,Marlborough PD,,10:35,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,245 MAPLE ST,Marlborough,,,Marlborough PD,,11:00,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,1
,,Police Assist,,Services Rendered- PD,No,,36 KEVORK AVE,Marlborough,,,Marlborough PD,,11:05,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,1 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,11:10,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,293 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,11:11,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,1
,,SUDDEN DEATH,,Report,Yes,,101 RIPLEY AVE,Marlborough,,,Marlborough PD,,11:23,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,1
,,Well being check,,Report,Yes,,39 TAVITIAN BLVD,Marlborough,,,Marlborough PD,,12:56,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,13:20,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,1
,,Police Assist,,Services Rendered- PD,No,,11 AVALON DR Apt. #1,Marlborough,,,Marlborough PD,,14:37,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,FRONT - 257 MAPLE ST Apt. #4,Marlborough,,,Marlborough PD,,15:17,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,1
,,SHOPLIFTING,,Arrest(s) Made,Yes,18-14-AR; 18-15-AR,605 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,16:30,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,1
,,ASSIST CITIZEN,,Unfounded,No,,BOSTON SCIENTIFIC WAY,Marlborough,,,Marlborough PD,,16:32,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,2
,,Ambulance Only,,Medical Assistance Rende,No,,[MAR 231] 355 BOLTON ST,Marlborough,,,Marlborough PD,,16:38,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,2
,,DISABLED MV,,Unfounded,No,,643 LINCOLN ST @ 169 LAKESIDE AVE,Marlborough,,,Marlborough PD,,16:52,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,53 CENTRAL ST,Marlborough,,,Marlborough PD,,17:05,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,2
,,LARCENY,,Report,Yes,,61 FAIRMOUNT ST Apt. #12A,Marlborough,,,Marlborough PD,,17:29,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,17:45,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,2
,,SUSPICIOUS ACTIVITY,,Unfounded,No,,29 ROYAL CREST DR,Marlborough,,,Marlborough PD,,17:46,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,2
,,Suspicious M/V,,Services Rendered- PD,No,,475 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,18:04,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,2
,,DISTURBANCE,,Report,Yes,,23 KIRBY ST,Marlborough,,,Marlborough PD,,18:07,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,29 ROYAL CREST DR,Marlborough,,,Marlborough PD,,18:21,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,2
,,City Ordinance,,Report,Yes,,21 APEX DR,Marlborough,,,Marlborough PD,,18:38,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,154 HIGHLAND ST,Marlborough,,,Marlborough PD,,18:43,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,2
,,SHOPLIFTING,,Report,Yes,,601 DONALD J. LYNCH BLVD Apt. #N157,Marlborough,,,Marlborough PD,,18:52,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,2
,,"BURGLARY, B & E PAST",,Report,Yes,,FRONT - 257 MAPLE ST Apt. #4,Marlborough,,,Marlborough PD,,19:18,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,2
,,MISSING PERSON,,Services Rendered- PD,No,,53 WINTHROP ST,Marlborough,,,Marlborough PD,,19:33,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,NORDBLOM MGMT CO. - 400 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,19:42,,,01/17/2018,Call_Log_January_17_2018_to_January_18_2018.pdf,2
