Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Medical,,Transported to Hospital,No,,67 SONIA DR,Marlborough,,,Marlborough PD,,07:45,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,67 SONIA DR,Marlborough,,,Marlborough PD,,07:45,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,169 APEX DR,Marlborough,,,Marlborough PD,,07:56,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:30,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,151 EAST MAIN ST @ 3 CHURCH ST,Marlborough,,,Marlborough PD,,08:54,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,1
,,Ambulance Only,,Transported to Hospital,No,,177 CHESTNUT ST,Marlborough,,,Marlborough PD,,08:58,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,1
,,DISTURBANCE,,Report,Yes,,431 BOLTON ST,Marlborough,,,Marlborough PD,,09:50,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,APEX DR,Marlborough,,,Marlborough PD,,11:04,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,169 APEX DR Apt. #418,Marlborough,,,Marlborough PD,,11:29,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,1
,,Medical,,Transported to Hospital,No,,169 APEX DR Apt. #418,Marlborough,,,Marlborough PD,,11:31,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,STATE ST,Marlborough,,,Marlborough PD,,12:19,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,45 LAKESIDE AVE Apt. #27,Marlborough,,,Marlborough PD,,12:29,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,1
,,Medical,,Transported to Hospital,No,,45 LAKESIDE AVE Apt. #27,Marlborough,,,Marlborough PD,,12:30,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,159 LANGELIER LN,Marlborough,,,Marlborough PD,,12:54,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,200 BOSTON SCIENTIFIC WAY,Marlborough,,,Marlborough PD,,13:01,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,1
,,Medical,,Transported to Hospital,No,,200 BOSTON SCIENTIFIC WAY,Marlborough,,,Marlborough PD,,13:01,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,198 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,13:21,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,1
,,B&E into M/V,,Report,Yes,,755 BOLTON ST,Marlborough,,,Marlborough PD,,13:32,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,2
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,14:18,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,2
,,LARCENY,,Report,Yes,,11 APEX DR,Marlborough,,,Marlborough PD,,14:46,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,2
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,WILSON ST,Marlborough,,,Marlborough PD,,14:57,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,2
,,Well being check,,Report,Yes,,60 WITHERBEE ST Apt. #3,Marlborough,,,Marlborough PD,,15:13,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,2
,,Well being check,,Services Rendered- PD,No,,18 HIGH ST,Marlborough,,,Marlborough PD,,15:18,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,2
,,Fraud / Forgery,,Report,Yes,,20 KIRBY ST Apt. #2,Marlborough,,,Marlborough PD,,15:20,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,2
,,Medical,,Medical Assistance Rendered,No,,18 HIGH ST,Marlborough,,,Marlborough PD,,15:26,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,531 LINCOLN ST @ 85 BROAD ST,Marlborough,,,Marlborough PD,,16:20,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,CRIMINAL COMPLAINT,Yes,,400 BOLTON ST,Marlborough,,,Marlborough PD,,16:52,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,2
,,Motor vehicle accident I,,Medical Assistance Rendered,No,,49 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,18:10,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,49 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,18:11,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,2
,,Medical,,Medical Assistance Rendered,No,,29 BELMORE PL,Marlborough,,,Marlborough PD,,18:13,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,29 BELMORE PL,Marlborough,,,Marlborough PD,,18:14,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,428 MAPLE ST,Marlborough,,,Marlborough PD,,18:39,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,2
,,Medical,,Medical Assistance Rendered,No,,12 GARFIELD ST @ 57 NEIL ST,Marlborough,,,Marlborough PD,,18:47,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,12 GARFIELD ST @ 57 NEIL ST,Marlborough,,,Marlborough PD,,18:47,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,2
,,911 Hangup/Call,,Services Rendered- PD,No,,109 STOW RD,Marlborough,,,Marlborough PD,,19:07,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,2
,,SERVED HARASSMENT ORDER,,Services Rendered- PD,No,,22 VINE ST,Marlborough,,,Marlborough PD,,19:23,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,3
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,42 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,19:35,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,3
,,SERVED HARASSMENT ORDER,,Services Rendered- PD,No,,451 BERLIN RD,Marlborough,,,Marlborough PD,,19:43,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,3
,,Directed Patrol,,No Action Required,No,,320 ELM ST @ 28 LORD RD,Marlborough,,,Marlborough PD,,20:22,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,3
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,360 CEDAR HILL ST,Marlborough,,,Marlborough PD,,20:44,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,3
,,"ALARM, HOLD-UP",,Unfounded,No,,123 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,21:06,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,3
,,Suspicious M/V,,Services Rendered- PD,No,,MILLHAM ST,Marlborough,,,Marlborough PD,,21:16,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,410 LAKESIDE AVE,Marlborough,,,Marlborough PD,,21:22,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,3
,,MISSING PERSON,,Report,Yes,,53 GULBANKIAN DR,Marlborough,,,Marlborough PD,,21:33,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,3
,,Suspicious M/V,,Services Rendered- PD,No,,700 BOLTON ST,Marlborough,,,Marlborough PD,,21:37,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,3
,,MISSING PERSON,,Report,Yes,,53 GULBANKIAN DR,Marlborough,,,Marlborough PD,,21:49,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,3
,,DISTURBANCE,,Report,Yes,,31 MAIN ST,Marlborough,,,Marlborough PD,,22:09,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,3
,,DPW Called Out,,Services Rendered- PD,No,,99 WASHINGTON ST,Marlborough,,,Marlborough PD,,22:18,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,BOLTON ST,Marlborough,,,Marlborough PD,,23:06,,,06/15/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,3
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #147,Marlborough,,,Marlborough PD,,01:26,,,06/16/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #147,Marlborough,,,Marlborough PD,,01:26,,,06/16/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,109A CRYSTAL BROOK WAY,Marlborough,,,Marlborough PD,,02:28,,,06/16/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,3
,,Medical,,Medical Assistance Rendered,No,,109 CRYSTAL BROOK WAY Apt. #A,Marlborough,,,Marlborough PD,,02:28,,,06/16/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,3
,,Medical,,Medical Assistance Rendered,No,,57 MECHANIC ST,Marlborough,,,Marlborough PD,,06:40,,,06/16/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,4
,,911 Hangup/Call,,Building Checked/Secured,No,,74 WHITE TER,Marlborough,,,Marlborough PD,,06:40,,,06/16/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,4
,,Ambulance Assist,,Services Rendered- PD,No,,57 MECHANIC ST,Marlborough,,,Marlborough PD,,06:41,,,06/16/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,4
,,"ALARM, BURGLAR",,No Action Required,No,,GENESIS MGMT GROUP - 290 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,07:19,,,06/16/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,4
,,911 Hangup/Call,,Services Rendered- PD,No,,8 COTTING AVE Apt. #35,Marlborough,,,Marlborough PD,,07:54,,,06/16/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,4
,,Fraud / Forgery,,Report,Yes,,209 LAKESHORE DR,Marlborough,,,Marlborough PD,,08:08,,,06/16/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,4
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:30,,,06/16/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,4
,,Well being check,,Services Rendered- PD,No,,14 SPRINGHILL AVE,Marlborough,,,Marlborough PD,,09:11,,,06/16/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,4
,,LARCENY,,Report,Yes,,1015 APPLEBRIAR LN,Marlborough,,,Marlborough PD,,09:25,,,06/16/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,4
,,Medical,,Transported to Hospital,No,,44 QUEENS VIEW RD,Marlborough,,,Marlborough PD,,09:36,,,06/16/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,4
,,Ambulance Assist,,Services Rendered- PD,No,,44 QUEENS VIEW RD,Marlborough,,,Marlborough PD,,09:38,,,06/16/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,4
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,75 SOUTH BOLTON ST,Marlborough,,,Marlborough PD,,09:42,,,06/16/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,4
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,09:50,,,06/16/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,4
,,Medical,,Medical Assistance Rendered,No,,25 UNION ST,Marlborough,,,Marlborough PD,,10:06,,,06/16/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,4
,,Ambulance Assist,,Services Rendered- PD,No,,25 UNION ST,Marlborough,,,Marlborough PD,,10:08,,,06/16/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,4
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,66 WILSON ST @ 7 HEATH ST,Marlborough,,,Marlborough PD,,10:08,,,06/16/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,4
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,9 BAKER DR,Marlborough,,,Marlborough PD,,10:37,,,06/16/2021,Call_Log_June_15_2021_to_June_17_2021.pdf,4
