Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,"Fire, Detail",,Services Rendered- FD,No,,149 HAYES MEMORIAL DR,Marlborough,,,Marlborough PD,,07:00,,,01/18/2022,Call_Log_January_18_2022_to_January_19_2022.pdf,1
,,Medical,,Transported to Hospital,No,,64 OLD CHARTER RD,Marlborough,,,Marlborough PD,,07:20,,,01/18/2022,Call_Log_January_18_2022_to_January_19_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,64 OLD CHARTER RD,Marlborough,,,Marlborough PD,,07:20,,,01/18/2022,Call_Log_January_18_2022_to_January_19_2022.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,601 DONALD J. LYNCH BLVD Apt. #S102,Marlborough,,,Marlborough PD,,07:51,,,01/18/2022,Call_Log_January_18_2022_to_January_19_2022.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,32 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,08:08,,,01/18/2022,Call_Log_January_18_2022_to_January_19_2022.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,264 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,08:10,,,01/18/2022,Call_Log_January_18_2022_to_January_19_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,74 CLEARVIEW DR,Marlborough,,,Marlborough PD,,08:22,,,01/18/2022,Call_Log_January_18_2022_to_January_19_2022.pdf,1
,,Medical,,Transported to Hospital,No,,74 CLEARVIEW DR,Marlborough,,,Marlborough PD,,08:23,,,01/18/2022,Call_Log_January_18_2022_to_January_19_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,240 MAIN ST,Marlborough,,,Marlborough PD,,08:28,,,01/18/2022,Call_Log_January_18_2022_to_January_19_2022.pdf,1
,,Medical,,Transported to Hospital,No,,240 MAIN ST,Marlborough,,,Marlborough PD,,08:29,,,01/18/2022,Call_Log_January_18_2022_to_January_19_2022.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,231 WEST MAIN ST,Marlborough,,,Marlborough PD,,08:51,,,01/18/2022,Call_Log_January_18_2022_to_January_19_2022.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,THE GROVE - BOLTON ST,Marlborough,,,Marlborough PD,,09:19,,,01/18/2022,Call_Log_January_18_2022_to_January_19_2022.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,09:38,,,01/18/2022,Call_Log_January_18_2022_to_January_19_2022.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,215 SIMARANO DR,Marlborough,,,Marlborough PD,,10:03,,,01/18/2022,Call_Log_January_18_2022_to_January_19_2022.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,13 FARMHOUSE LN Apt. #5,Marlborough,,,Marlborough PD,,11:19,,,01/18/2022,Call_Log_January_18_2022_to_January_19_2022.pdf,1
,,Ambulance Only,,Transported to Hospital,No,,56 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,12:10,,,01/18/2022,Call_Log_January_18_2022_to_January_19_2022.pdf,1
