Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,236 BOLTON ST @ 51 UNION ST,Marlborough,,,Marlborough PD,,07:30,,,05/10/2022,Call_Log_May_10_2022_to_May_11_2022.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,73 SAINT IVES WAY,Marlborough,,,Marlborough PD,,07:34,,,05/10/2022,Call_Log_May_10_2022_to_May_11_2022.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,CRESTWOOD LN,Marlborough,,,Marlborough PD,,07:35,,,05/10/2022,Call_Log_May_10_2022_to_May_11_2022.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,PARMENTER ST,Marlborough,,,Marlborough PD,,08:28,,,05/10/2022,Call_Log_May_10_2022_to_May_11_2022.pdf,1
,,LARCENY,,Report,Yes,,23 MILL STREET CENTRAL,Marlborough,,,Marlborough PD,,08:47,,,05/10/2022,Call_Log_May_10_2022_to_May_11_2022.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,22 MECHANIC ST,Marlborough,,,Marlborough PD,,09:42,,,05/10/2022,Call_Log_May_10_2022_to_May_11_2022.pdf,1
,,Medical,,Transported to Hospital,No,,29 PLEASANT ST Apt. #A14,Marlborough,,,Marlborough PD,,10:15,,,05/10/2022,Call_Log_May_10_2022_to_May_11_2022.pdf,1
,,Fraud / Forgery,,Report,Yes,,FAMILY RESIDENTIAL - 47 MECHANIC ST Apt. #3,Marlborough,,,Marlborough PD,,10:32,,,05/10/2022,Call_Log_May_10_2022_to_May_11_2022.pdf,1
,,SERVED HARASSMENT ORDER,,Services Rendered- PD,No,,29 PLEASANT ST Apt. #A9,Marlborough,,,Marlborough PD,,10:37,,,05/10/2022,Call_Log_May_10_2022_to_May_11_2022.pdf,1
,,Medical,,Transported to Hospital,No,,99 PLEASANT ST,Marlborough,,,Marlborough PD,,10:52,,,05/10/2022,Call_Log_May_10_2022_to_May_11_2022.pdf,1
,,DISTURBANCE,,Report,Yes,,149 ELM ST,Marlborough,,,Marlborough PD,,11:07,,,05/10/2022,Call_Log_May_10_2022_to_May_11_2022.pdf,1
,,Medical,,Transported to Hospital,No,,STATION THREE - 260 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,11:16,,,05/10/2022,Call_Log_May_10_2022_to_May_11_2022.pdf,1
