Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,219 LINCOLN ST @ 52 HUNTINGTON AVE,Marlborough,,,Marlborough PD,,07:20,,,10/30/2023,Call_Log_October_30_2023_to_November_2_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,400 BOLTON ST Apt. #132,Marlborough,,,Marlborough PD,,08:54,,,10/30/2023,Call_Log_October_30_2023_to_November_2_2023.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:56,,,10/30/2023,Call_Log_October_30_2023_to_November_2_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 BOLTON ST,Marlborough,,,Marlborough PD,,08:58,,,10/30/2023,Call_Log_October_30_2023_to_November_2_2023.pdf,1
,,MOTOR VEHICLE STOP,,Report,Yes,,LIZOTTE DR,Marlborough,,,Marlborough PD,,09:01,,,10/30/2023,Call_Log_October_30_2023_to_November_2_2023.pdf,1
,,Harassment,,Report,Yes,,FAMILY RESIDENCE - 86 BROAD ST,Marlborough,,,Marlborough PD,,09:46,,,10/30/2023,Call_Log_October_30_2023_to_November_2_2023.pdf,1
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,43 APEX DR Apt. #B,Marlborough,,,Marlborough PD,,10:06,,,10/30/2023,Call_Log_October_30_2023_to_November_2_2023.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Citation/Warning Issued,No,,496 BRIGHAM ST,Marlborough,,,Marlborough PD,,10:23,,,10/30/2023,Call_Log_October_30_2023_to_November_2_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,406 HEMENWAY ST Apt. #6225,Marlborough,,,Marlborough PD,,10:34,,,10/30/2023,Call_Log_October_30_2023_to_November_2_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,402 HEMENWAY ST Apt. #6225,Marlborough,,,Marlborough PD,,10:36,,,10/30/2023,Call_Log_October_30_2023_to_November_2_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,FAMILY RESIDENTIAL - 48 VALLEY ST Apt. #2,Marlborough,,,Marlborough PD,,12:01,,,10/30/2023,Call_Log_October_30_2023_to_November_2_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,FAMILY RESIDENTIAL - 48 VALLEY ST,Marlborough,,,Marlborough PD,,12:02,,,10/30/2023,Call_Log_October_30_2023_to_November_2_2023.pdf,1
