Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,DISABLED MV,,Services Rendered- PD,No,,133 HOSMER ST,Marlborough,,,Marlborough PD,,07:06,,,02/14/2020,Call_Log_February_14_2020_to_February_18_2020.pdf,1
,,Police Assist,,Services Rendered- PD,No,,80 FOLEY RD,Marlborough,,,Marlborough PD,,07:14,,,02/14/2020,Call_Log_February_14_2020_to_February_18_2020.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,280 ELM ST Apt. #8,Marlborough,,,Marlborough PD,,07:35,,,02/14/2020,Call_Log_February_14_2020_to_February_18_2020.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,880 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,07:39,,,02/14/2020,Call_Log_February_14_2020_to_February_18_2020.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,319 EAST MAIN ST,Marlborough,,,Marlborough PD,,08:19,,,02/14/2020,Call_Log_February_14_2020_to_February_18_2020.pdf,1
,,Suspicious M/V,,Report,Yes,,230 EAST MAIN ST,Marlborough,,,Marlborough PD,,09:05,,,02/14/2020,Call_Log_February_14_2020_to_February_18_2020.pdf,1
,,Police Assist,,Report,Yes,,41 BRIARWOOD LN Apt. #6,Marlborough,,,Marlborough PD,,10:00,,,02/14/2020,Call_Log_February_14_2020_to_February_18_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,99 PLEASANT ST Apt. #110,Marlborough,,,Marlborough PD,,10:32,,,02/14/2020,Call_Log_February_14_2020_to_February_18_2020.pdf,1
,,Medical,,Services Rendered- FD,No,,99 PLEASANT ST Apt. #110,Marlborough,,,Marlborough PD,,10:33,,,02/14/2020,Call_Log_February_14_2020_to_February_18_2020.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,250 LOCKE DR,Marlborough,,,Marlborough PD,,10:43,,,02/14/2020,Call_Log_February_14_2020_to_February_18_2020.pdf,1
,,Well being check,,Services Rendered- PD,No,,401 MAPLE ST,Marlborough,,,Marlborough PD,,11:07,,,02/14/2020,Call_Log_February_14_2020_to_February_18_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,38 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,11:14,,,02/14/2020,Call_Log_February_14_2020_to_February_18_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,38 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,11:15,,,02/14/2020,Call_Log_February_14_2020_to_February_18_2020.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,415 MAPLE ST @ 109 MILL STREET SOUTH,Marlborough,,,Marlborough PD,,11:22,,,02/14/2020,Call_Log_February_14_2020_to_February_18_2020.pdf,1
,,LARCENY,,Report,Yes,20-68-AR; 20-69-AR,423 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,11:33,,,02/14/2020,Call_Log_February_14_2020_to_February_18_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,29 PLEASANT ST Apt. #B4,Marlborough,,,Marlborough PD,,11:43,,,02/14/2020,Call_Log_February_14_2020_to_February_18_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,31 SPRINGHILL AVE,Marlborough,,,Marlborough PD,,11:45,,,02/14/2020,Call_Log_February_14_2020_to_February_18_2020.pdf,2
,,Medical,,Medical Assistance Rendered,No,,31 SPRINGHILL AVE,Marlborough,,,Marlborough PD,,11:47,,,02/14/2020,Call_Log_February_14_2020_to_February_18_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,29 PLEASANT ST Apt. #B4,Marlborough,,,Marlborough PD,,11:56,,,02/14/2020,Call_Log_February_14_2020_to_February_18_2020.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,200 EAST MAIN ST,Marlborough,,,Marlborough PD,,12:01,,,02/14/2020,Call_Log_February_14_2020_to_February_18_2020.pdf,2
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #6130,Marlborough,,,Marlborough PD,,12:03,,,02/14/2020,Call_Log_February_14_2020_to_February_18_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #6130,Marlborough,,,Marlborough PD,,12:04,,,02/14/2020,Call_Log_February_14_2020_to_February_18_2020.pdf,2
