Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,115 GRANGER BLVD @ 0 NEW ST,Marlborough,,,Marlborough PD,,07:00,,,12/13/2023,Call_Log_December_13_2023_to_December_20_2023.pdf,1
,,Medical,,Services Rendered- FD,No,,99 PLEASANT ST Apt. #207,Marlborough,,,Marlborough PD,,07:05,,,12/13/2023,Call_Log_December_13_2023_to_December_20_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,720 BOSTON POST ROAD EAST Apt.,Marlborough,,,Marlborough PD,,07:54,,,12/13/2023,Call_Log_December_13_2023_to_December_20_2023.pdf,1
,,Motor vehicle accident I,,Medical Assistance Rendered,No,,420 LAKESIDE AVE,Marlborough,,,Marlborough PD,,08:10,,,12/13/2023,Call_Log_December_13_2023_to_December_20_2023.pdf,1
,,MVA WITH INJURIES,,Report,Yes,,420 LAKESIDE AVE,Marlborough,,,Marlborough PD,,08:11,,,12/13/2023,Call_Log_December_13_2023_to_December_20_2023.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,413 LAKESIDE AVE @ 75 FELTON ST,Marlborough,,,Marlborough PD,,08:30,,,12/13/2023,Call_Log_December_13_2023_to_December_20_2023.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,11 CONVENIENCE STORE - 92 BROAD ST,Marlborough,,,Marlborough PD,,08:40,,,12/13/2023,Call_Log_December_13_2023_to_December_20_2023.pdf,1
,,ABANDONED MV,,Report,Yes,,100 LOCKE DR,Marlborough,,,Marlborough PD,,08:48,,,12/13/2023,Call_Log_December_13_2023_to_December_20_2023.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:49,,,12/13/2023,Call_Log_December_13_2023_to_December_20_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,520 FARM RD,Marlborough,,,Marlborough PD,,08:56,,,12/13/2023,Call_Log_December_13_2023_to_December_20_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,520 FARM RD,Marlborough,,,Marlborough PD,,08:57,,,12/13/2023,Call_Log_December_13_2023_to_December_20_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,400 BOLTON ST Apt. #215,Marlborough,,,Marlborough PD,,09:13,,,12/13/2023,Call_Log_December_13_2023_to_December_20_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,753 FOREST ST Apt. #4&500,Marlborough,,,Marlborough PD,,09:39,,,12/13/2023,Call_Log_December_13_2023_to_December_20_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,753 FOREST ST Apt. #4&500,Marlborough,,,Marlborough PD,,09:39,,,12/13/2023,Call_Log_December_13_2023_to_December_20_2023.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,192 MAIN ST,Marlborough,,,Marlborough PD,,10:01,,,12/13/2023,Call_Log_December_13_2023_to_December_20_2023.pdf,1
,,LARCENY,,Report,Yes,,701 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,10:49,,,12/13/2023,Call_Log_December_13_2023_to_December_20_2023.pdf,1
,,Well being check,,Services Rendered- PD,No,,139B BROADMEADOW RD Apt. #2,Marlborough,,,Marlborough PD,,11:10,,,12/13/2023,Call_Log_December_13_2023_to_December_20_2023.pdf,1
,,Medical,,Services Rendered- FD,No,,643 LINCOLN ST,Marlborough,,,Marlborough PD,,11:29,,,12/13/2023,Call_Log_December_13_2023_to_December_20_2023.pdf,1
,,SUDDEN DEATH,,Report,Yes,,643 LINCOLN ST Apt. #2,Marlborough,,,Marlborough PD,,11:30,,,12/13/2023,Call_Log_December_13_2023_to_December_20_2023.pdf,2
,,Medical,,Medical Assistance Rendered,No,,99 PLEASANT ST Apt. #204,Marlborough,,,Marlborough PD,,12:01,,,12/13/2023,Call_Log_December_13_2023_to_December_20_2023.pdf,2
,,SHOPLIFTING,,Report,Yes,,573 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,12:11,,,12/13/2023,Call_Log_December_13_2023_to_December_20_2023.pdf,2
,,Police Assist,,Services Rendered- PD,No,,12 FARMHOUSE LN Apt. #4,Marlborough,,,Marlborough PD,,12:12,,,12/13/2023,Call_Log_December_13_2023_to_December_20_2023.pdf,2
