Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,999 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,07:23,,,12/18/2019,Call_Log_December_18_2019_to_December_19_2019.pdf,1
,,Medical,,Transported to Hospital,No,,319 EAST MAIN ST Apt. #N11,Marlborough,,,Marlborough PD,,07:47,,,12/18/2019,Call_Log_December_18_2019_to_December_19_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,319 EAST MAIN ST Apt. #N11,Marlborough,,,Marlborough PD,,07:49,,,12/18/2019,Call_Log_December_18_2019_to_December_19_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,255 MAIN ST @ 11 PROSPECT ST,Marlborough,,,Marlborough PD,,08:17,,,12/18/2019,Call_Log_December_18_2019_to_December_19_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,406 LINCOLN ST,Marlborough,,,Marlborough PD,,08:35,,,12/18/2019,Call_Log_December_18_2019_to_December_19_2019.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,406 LINCOLN ST,Marlborough,,,Marlborough PD,,08:39,,,12/18/2019,Call_Log_December_18_2019_to_December_19_2019.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,104 ELM ST @ 154 PLEASANT ST,Marlborough,,,Marlborough PD,,08:39,,,12/18/2019,Call_Log_December_18_2019_to_December_19_2019.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,688 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,09:41,,,12/18/2019,Call_Log_December_18_2019_to_December_19_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,146 MAPLE ST @ 73 HARVARD ST,Marlborough,,,Marlborough PD,,09:57,,,12/18/2019,Call_Log_December_18_2019_to_December_19_2019.pdf,1
,,Medical,,Services Rendered- FD,No,,370 HEMENWAY ST Apt. #402,Marlborough,,,Marlborough PD,,10:12,,,12/18/2019,Call_Log_December_18_2019_to_December_19_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,370 HEMENWAY ST Apt. #402,Marlborough,,,Marlborough PD,,10:14,,,12/18/2019,Call_Log_December_18_2019_to_December_19_2019.pdf,1
,,Police Assist,,Services Rendered- PD,No,,ROUTE 290 EASTBOUND,Marlborough,,,Marlborough PD,,10:38,,,12/18/2019,Call_Log_December_18_2019_to_December_19_2019.pdf,1
,,"Gas Leak, Inside",,Services Rendered- FD,No,,199 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,10:42,,,12/18/2019,Call_Log_December_18_2019_to_December_19_2019.pdf,1
