Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,90 CHURCH ST,Marlborough,,,Marlborough PD,,07:13,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,1
,,DISTURBANCE,,Report,Yes,,181 SHAWMUT AVE,Marlborough,,,Marlborough PD,,08:03,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #233,Marlborough,,,Marlborough PD,,08:28,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:46,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,21 NEIL ST,Marlborough,,,Marlborough PD,,09:34,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,146 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,09:57,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,1
,,MOTOR VEHICLE STOP,,Arrest(s) Made,Yes,24-55-AR,132 HOSMER ST @ 1 ROYAL CREST DR,Marlborough,,,Marlborough PD,,09:58,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,1
,,RECOVERED STOLEN MV,,Report,Yes,,130 ELM ST Apt. #A,Marlborough,,,Marlborough PD,,10:49,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,56 DEVENS ST,Marlborough,,,Marlborough PD,,10:53,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,240 MAIN ST,Marlborough,,,Marlborough PD,,11:33,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,18 HOWLAND ST,Marlborough,,,Marlborough PD,,11:44,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,18 TANNERS PATH,Marlborough,,,Marlborough PD,,12:11,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,12:24,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,1
,,ASSAULT,,Report,Yes,,121 NORTHBORO ROAD EAST Apt. #213,Marlborough,,,Marlborough PD,,12:28,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,165 AMES ST Apt. #3404,Marlborough,,,Marlborough PD,,12:57,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,13:06,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,1
,,ASSAULT,,Report,Yes,,135 AMES ST,Marlborough,,,Marlborough PD,,13:16,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,2
,,Well being check,,Services Rendered- PD,No,,316 SOUTH ST Apt. #6,Marlborough,,,Marlborough PD,,13:55,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,2
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,56 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,14:31,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,2
,,Parking Violation,,Services Rendered- PD,No,,83 EAST MAIN ST,Marlborough,,,Marlborough PD,,14:59,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,58 APEX DR Apt. #B,Marlborough,,,Marlborough PD,,14:59,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,22 BROAD ST Apt. #408,Marlborough,,,Marlborough PD,,15:13,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,2
,,911 Hangup/Call,,Unfounded,No,,265 LAKESIDE AVE,Marlborough,,,Marlborough PD,,15:43,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,112 DONALD J. LYNCH BLVD Apt. #106,Marlborough,,,Marlborough PD,,15:46,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,2
,,Private Tow,,Private tow,No,,169 PLEASANT ST,Marlborough,,,Marlborough PD,,15:55,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,2
,,Private Tow,,Private tow,No,,1000 GREEN DISTRICT BLVD,Marlborough,,,Marlborough PD,,15:57,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,2
,,Private Tow,,No Action Required,No,,1000 GREEN DISTRICT BLVD,Marlborough,,,Marlborough PD,,16:03,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,2
,,Well being check,,Services Rendered- PD,No,,380 HEMENWAY ST Apt. #8,Marlborough,,,Marlborough PD,,16:14,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,2
,,FOUND/LOST PROPERTY,,Services Rendered- PD,No,,PHELPS ST,Marlborough,,,Marlborough PD,,16:24,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,2
,,DISABLED MV,,Unfounded,No,,100 GRANGER BLVD @ 20 FLORENCE ST,Marlborough,,,Marlborough PD,,16:33,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,2
,,DISTURBANCE,,Report,Yes,,451 LINCOLN ST,Marlborough,,,Marlborough PD,,16:36,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,2
,,SERVE SUMMONS,,Services Rendered- PD,No,,146 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,16:45,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,193 WEST MAIN ST,Marlborough,,,Marlborough PD,,17:16,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,520 FARM RD,Marlborough,,,Marlborough PD,,17:26,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,2
,,MVA WITH INJURIES,,Report,Yes,,500 BOLTON ST,Marlborough,,,Marlborough PD,,17:33,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,740 FARM RD,Marlborough,,,Marlborough PD,,17:43,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,2
,,DISTURBANCE,,Report,Yes,,175 MAPLE ST Apt. #211,Marlborough,,,Marlborough PD,,18:18,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,104 ELM ST @ 154 PLEASANT ST,Marlborough,,,Marlborough PD,,18:40,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,3
,,ASSIST CITIZEN,,Report,Yes,,601 DONALD J. LYNCH BLVD Apt. #S206B,Marlborough,,,Marlborough PD,,18:48,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,3
,,MVA PROPERTY DAMAGE ONLY,,Unfounded,No,,416 BOSTON POST ROAD EAST Apt. #12,Marlborough,,,Marlborough PD,,18:50,,,02/20/2024,Call_Log_February_20_2024_to_February_26_2024.pdf,3
