Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Animal Complaint,,Report,Yes,,187 WEST MAIN ST Apt. #4,Marlborough,,,Marlborough PD,,07:31,,,05/15/2020,Call_Log_May_15_2020_to_May_18_2020.pdf,1
,,SUDDEN DEATH,,Report,Yes,,[MAR 8780] 400 HEMENWAY ST Apt. #149,Marlborough,,,Marlborough PD,,08:08,,,05/15/2020,Call_Log_May_15_2020_to_May_18_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #149,Marlborough,,,Marlborough PD,,08:08,,,05/15/2020,Call_Log_May_15_2020_to_May_18_2020.pdf,1
,,Fraud / Forgery,,Services Rendered- PD,No,,37 BRIARWOOD LN,Marlborough,,,Marlborough PD,,08:55,,,05/15/2020,Call_Log_May_15_2020_to_May_18_2020.pdf,1
,,SUSPICIOUS ACTIVITY,,Unfounded,No,,11 ASHLEY LN,Marlborough,,,Marlborough PD,,09:32,,,05/15/2020,Call_Log_May_15_2020_to_May_18_2020.pdf,1
,,Private Tow,,Private tow,No,,20 MCENELLY ST,Marlborough,,,Marlborough PD,,09:32,,,05/15/2020,Call_Log_May_15_2020_to_May_18_2020.pdf,1
,,Well being check,,Services Rendered- PD,No,,111 SPRING ST,Marlborough,,,Marlborough PD,,10:51,,,05/15/2020,Call_Log_May_15_2020_to_May_18_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #181,Marlborough,,,Marlborough PD,,11:18,,,05/15/2020,Call_Log_May_15_2020_to_May_18_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,[MAR 8780] 400 HEMENWAY ST Apt. #181,Marlborough,,,Marlborough PD,,11:19,,,05/15/2020,Call_Log_May_15_2020_to_May_18_2020.pdf,1
,,Public Assist,,Services Rendered- FD,No,,8 HUDSON ST,Marlborough,,,Marlborough PD,,11:45,,,05/15/2020,Call_Log_May_15_2020_to_May_18_2020.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,8 HUDSON ST Apt. #1,Marlborough,,,Marlborough PD,,11:46,,,05/15/2020,Call_Log_May_15_2020_to_May_18_2020.pdf,1
,,MOTOR VEHICLE STOP,,Services,No,,20 MONUMENT AVE,Marlborough,,,Marlborough PD,,11:54,,,05/15/2020,Call_Log_May_15_2020_to_May_18_2020.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,40 NEW ST,Marlborough,,,Marlborough PD,,11:58,,,05/15/2020,Call_Log_May_15_2020_to_May_18_2020.pdf,1
