Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Ambulance Assist,,Services Rendered- PD,No,,265 LAKESIDE AVE,Marlborough,,,Marlborough PD,,07:03,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,1
,,Directed Patrol,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,07:30,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,1
,,Well being check,,Services Rendered- PD,No,,880 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,08:04,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,1
,,DISTURBANCE,,Arrest(s) Made,Yes,26-207-AR,30 WARREN AVE,Marlborough,,,Marlborough PD,,08:56,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,1015 BOSTON POST ROAD EAST @ 24 HAGER ST,Marlborough,,,Marlborough PD,,09:48,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,25 UNION ST,Marlborough,,,Marlborough PD,,10:19,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,10:54,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,1
,,Fraud / Forgery,,Report,Yes,,METROWEST MINI-SPLITS - 182 CEDAR HILL ST,Marlborough,,,Marlborough PD,,11:04,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,44 PARK ST Apt. #402,Marlborough,,,Marlborough PD,,11:17,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,1
,,LARCENY,,Report,Yes,,316 SOUTH ST Apt. #3,Marlborough,,,Marlborough PD,,12:03,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,42 MUSTANG AVE,Marlborough,,,Marlborough PD,,12:06,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,1
,,POLICE INVESTIGATION,,Services Rendered- PD,No,,45 LAKESIDE AVE Apt. #27,Marlborough,,,Marlborough PD,,12:20,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,1
,,Fraud / Forgery,,Report,Yes,,15 MACOMBER LN,Marlborough,,,Marlborough PD,,12:47,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,20 PORTER RD,Marlborough,,,Marlborough PD,,12:52,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,1
,,POLICE INVESTIGATION,,Services Rendered- PD,No,,181 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,12:56,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,1
,,COMPLAINT,,Services Rendered- PD,No,,39 AUSTEN WAY Apt. #12B,Marlborough,,,Marlborough PD,,12:59,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,21 APEX DR Apt. #C,Marlborough,,,Marlborough PD,,13:15,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,389 SIMARANO DR,Marlborough,,,Marlborough PD,,13:48,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,13:58,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,2
,,VANDALISM,,Services Rendered- PD,No,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,15:09,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,2
,,FOUND/LOST PROPERTY,,Report,Yes,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,16:42,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Arrest(s) Made,Yes,26-208-AR,424 LINCOLN ST @ 64 PLEASANT ST,Marlborough,,,Marlborough PD,,16:44,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,2
,,ASSIST OTHER AGENCY,,No Action Required,No,,624 BOSTON POST ROAD EAST Apt. #10,Marlborough,,,Marlborough PD,,17:10,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,17:45,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,2
,,DPW Called Out,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,18:07,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,2
,,Threats,,Report,Yes,,34 BRIARWOOD LN Apt. #1,Marlborough,,,Marlborough PD,,18:30,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,50 HIGHGATE RD,Marlborough,,,Marlborough PD,,19:10,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,19:18,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,451 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,19:51,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,2
,,DISTURBANCE,,Report,Yes,,276 MAIN ST Apt. #2B,Marlborough,,,Marlborough PD,,20:10,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,2
,,BUILDING CHECK,,Building Checked/Secured,No,,1 COURT ST @ 19 WEED ST,Marlborough,,,Marlborough PD,,20:11,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,216 MAPLE ST,Marlborough,,,Marlborough PD,,20:25,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,2
,,911 Hangup/Call,,Building Checked/Secured,No,,85 BRIMSMEAD ST,Marlborough,,,Marlborough PD,,22:40,,,04/20/2026,Call_Log_04-20-26_-_04-24-26.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,293 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,00:30,,,04/21/2026,Call_Log_04-20-26_-_04-24-26.pdf,2
,,BUILDING CHECK,,Building Checked/Secured,No,,279 EAST MAIN ST,Marlborough,,,Marlborough PD,,00:32,,,04/21/2026,Call_Log_04-20-26_-_04-24-26.pdf,3
,,BUILDING CHECK,,Building Checked/Secured,No,,11 APEX DR,Marlborough,,,Marlborough PD,,00:42,,,04/21/2026,Call_Log_04-20-26_-_04-24-26.pdf,3
,,Well being check,,Services Rendered- PD,No,,160 APEX DR Apt. #B,Marlborough,,,Marlborough PD,,00:43,,,04/21/2026,Call_Log_04-20-26_-_04-24-26.pdf,3
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,189 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,00:47,,,04/21/2026,Call_Log_04-20-26_-_04-24-26.pdf,3
,,BUILDING CHECK,,Building Checked/Secured,No,,219 FOREST ST,Marlborough,,,Marlborough PD,,01:20,,,04/21/2026,Call_Log_04-20-26_-_04-24-26.pdf,3
,,BUILDING CHECK,,Building Checked/Secured,No,,181 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,01:20,,,04/21/2026,Call_Log_04-20-26_-_04-24-26.pdf,3
,,BUILDING CHECK,,Building Checked/Secured,No,,853 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,01:35,,,04/21/2026,Call_Log_04-20-26_-_04-24-26.pdf,3
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,57 ORCHARD ST,Marlborough,,,Marlborough PD,,02:20,,,04/21/2026,Call_Log_04-20-26_-_04-24-26.pdf,3
,,BUILDING CHECK,,Building Checked/Secured,No,,215 FITCHBURG ST,Marlborough,,,Marlborough PD,,02:37,,,04/21/2026,Call_Log_04-20-26_-_04-24-26.pdf,3
