Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,219 LINCOLN ST @ 52 HUNTINGTON AVE,Marlborough,,,Marlborough PD,,07:17,,,01/26/2023,Call_Log_January_26_2023_to_January_31_2023.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,56 BRIGHAM ST,Marlborough,,,Marlborough PD,,07:43,,,01/26/2023,Call_Log_January_26_2023_to_January_31_2023.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,222 BOLTON ST,Marlborough,,,Marlborough PD,,07:58,,,01/26/2023,Call_Log_January_26_2023_to_January_31_2023.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,42 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,08:17,,,01/26/2023,Call_Log_January_26_2023_to_January_31_2023.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,165 FOREST ST,Marlborough,,,Marlborough PD,,08:31,,,01/26/2023,Call_Log_January_26_2023_to_January_31_2023.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,11 CONVENIENCE STORE - 92 BROAD ST,Marlborough,,,Marlborough PD,,08:36,,,01/26/2023,Call_Log_January_26_2023_to_January_31_2023.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:45,,,01/26/2023,Call_Log_January_26_2023_to_January_31_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,38 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,08:50,,,01/26/2023,Call_Log_January_26_2023_to_January_31_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,38 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,08:51,,,01/26/2023,Call_Log_January_26_2023_to_January_31_2023.pdf,1
,,Parking Violation,,Report,Yes,,25 UNION ST,Marlborough,,,Marlborough PD,,09:25,,,01/26/2023,Call_Log_January_26_2023_to_January_31_2023.pdf,1
,,Police Assist,,Report,Yes,,40 ASH ST,Marlborough,,,Marlborough PD,,09:26,,,01/26/2023,Call_Log_January_26_2023_to_January_31_2023.pdf,1
,,AUTO THEFT,,Report,Yes,,170 FOREST ST,Marlborough,,,Marlborough PD,,09:42,,,01/26/2023,Call_Log_January_26_2023_to_January_31_2023.pdf,1
,,Police Assist,,Services Rendered- PD,No,,25 UNION ST,Marlborough,,,Marlborough PD,,09:52,,,01/26/2023,Call_Log_January_26_2023_to_January_31_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #939,Marlborough,,,Marlborough PD,,10:17,,,01/26/2023,Call_Log_January_26_2023_to_January_31_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #939,Marlborough,,,Marlborough PD,,10:18,,,01/26/2023,Call_Log_January_26_2023_to_January_31_2023.pdf,1
,,Ambulance Only,,Medical Assistance Rendered,No,,[HUD] 104 APSLEY ST Apt. #3,Marlborough,,,Marlborough PD,,10:54,,,01/26/2023,Call_Log_January_26_2023_to_January_31_2023.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,135 WILSON ST,Marlborough,,,Marlborough PD,,11:32,,,01/26/2023,Call_Log_January_26_2023_to_January_31_2023.pdf,1
,,ASSIST CITIZEN,,Report,Yes,,720 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,11:35,,,01/26/2023,Call_Log_January_26_2023_to_January_31_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,431 BOLTON ST,Marlborough,,,Marlborough PD,,11:37,,,01/26/2023,Call_Log_January_26_2023_to_January_31_2023.pdf,2
,,Well being check,,Services Rendered- PD,No,,83 EAST MAIN ST Apt. #1,Marlborough,,,Marlborough PD,,11:57,,,01/26/2023,Call_Log_January_26_2023_to_January_31_2023.pdf,2
,,Suspicious M/V,,Services Rendered- PD,No,,MADDEN CT,Marlborough,,,Marlborough PD,,12:24,,,01/26/2023,Call_Log_January_26_2023_to_January_31_2023.pdf,2
