Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,130A COOK LN,Marlborough,,,Marlborough PD,,07:03,,,07/14/2021,Call_Log_July_14_2021_to_July_16_2021.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,458 FARM RD @ 197 PHELPS ST,Marlborough,,,Marlborough PD,,08:53,,,07/14/2021,Call_Log_July_14_2021_to_July_16_2021.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,151 EAST MAIN ST @ 3 CHURCH ST,Marlborough,,,Marlborough PD,,09:14,,,07/14/2021,Call_Log_July_14_2021_to_July_16_2021.pdf,1
,,Medical,,Services Rendered- FD,No,,100 BOSTON SCIENTIFIC WAY,Marlborough,,,Marlborough PD,,09:15,,,07/14/2021,Call_Log_July_14_2021_to_July_16_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,100 BOSTON SCIENTIFIC WAY,Marlborough,,,Marlborough PD,,09:16,,,07/14/2021,Call_Log_July_14_2021_to_July_16_2021.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,199 ESSEX ST,Marlborough,,,Marlborough PD,,09:43,,,07/14/2021,Call_Log_July_14_2021_to_July_16_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,133A HOSMER ST,Marlborough,,,Marlborough PD,,09:48,,,07/14/2021,Call_Log_July_14_2021_to_July_16_2021.pdf,1
,,Medical,,Transported to Hospital,No,,133A HOSMER ST,Marlborough,,,Marlborough PD,,09:49,,,07/14/2021,Call_Log_July_14_2021_to_July_16_2021.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,96 GRANGER BLVD @ 1 COURT ST,Marlborough,,,Marlborough PD,,10:06,,,07/14/2021,Call_Log_July_14_2021_to_July_16_2021.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,133 EAST MAIN ST,Marlborough,,,Marlborough PD,,10:23,,,07/14/2021,Call_Log_July_14_2021_to_July_16_2021.pdf,1
,,Well being check,,Services Rendered- PD,No,,153 EDINBORO ST,Marlborough,,,Marlborough PD,,10:29,,,07/14/2021,Call_Log_July_14_2021_to_July_16_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,69 PHELPS ST Apt. #D,Marlborough,,,Marlborough PD,,10:35,,,07/14/2021,Call_Log_July_14_2021_to_July_16_2021.pdf,1
,,Medical,,Transported to Hospital,No,,69 PHELPS ST Apt. #D,Marlborough,,,Marlborough PD,,10:35,,,07/14/2021,Call_Log_July_14_2021_to_July_16_2021.pdf,1
,,"ALARM, HOLD-UP",,Report,Yes,,340 MAPLE ST,Marlborough,,,Marlborough PD,,11:18,,,07/14/2021,Call_Log_July_14_2021_to_July_16_2021.pdf,1
,,Medical,,Transported to Hospital,No,,31 VINE ST,Marlborough,,,Marlborough PD,,11:44,,,07/14/2021,Call_Log_July_14_2021_to_July_16_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,31 VINE ST,Marlborough,,,Marlborough PD,,11:45,,,07/14/2021,Call_Log_July_14_2021_to_July_16_2021.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,176 BOSTON POST ROAD WEST @ 23 APEX DR,Marlborough,,,Marlborough PD,,11:56,,,07/14/2021,Call_Log_July_14_2021_to_July_16_2021.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,290 BOLTON ST,Marlborough,,,Marlborough PD,,12:03,,,07/14/2021,Call_Log_July_14_2021_to_July_16_2021.pdf,2
,,Medical,,Transported to Hospital,No,,121 NORTHBORO ROAD EAST Apt. #112,Marlborough,,,Marlborough PD,,12:25,,,07/14/2021,Call_Log_July_14_2021_to_July_16_2021.pdf,2
,,Private Tow,,Private tow,No,,21 AUSTEN WAY,Marlborough,,,Marlborough PD,,12:27,,,07/14/2021,Call_Log_July_14_2021_to_July_16_2021.pdf,2
,,SERVE SUMMONS,,No Action Required,No,,181 CEDAR HILL ST,Marlborough,,,Marlborough PD,,12:42,,,07/14/2021,Call_Log_July_14_2021_to_July_16_2021.pdf,2
