Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Private Tow,,Private tow,No,,165 BROADMEADOW RD Apt. #A/B,Marlborough,,,Marlborough PD,,07:14,,,01/05/2026,Call_Log_01-05-26_-_01-12-26.pdf,1
,,Private Tow,,Private tow,No,,189 ELM ST,Marlborough,,,Marlborough PD,,08:41,,,01/05/2026,Call_Log_01-05-26_-_01-12-26.pdf,1
,,BUILDING CHECK,,Building Checked/Secured,No,,260 HEMENWAY ST,Marlborough,,,Marlborough PD,,08:46,,,01/05/2026,Call_Log_01-05-26_-_01-12-26.pdf,1
,,Harassment,,Services Rendered- PD,No,,1011 CONCORD RD,Marlborough,,,Marlborough PD,,08:51,,,01/05/2026,Call_Log_01-05-26_-_01-12-26.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:55,,,01/05/2026,Call_Log_01-05-26_-_01-12-26.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,16 MANNING ST,Marlborough,,,Marlborough PD,,09:01,,,01/05/2026,Call_Log_01-05-26_-_01-12-26.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,154 MECHANIC ST @ 8 ELM ST,Marlborough,,,Marlborough PD,,09:22,,,01/05/2026,Call_Log_01-05-26_-_01-12-26.pdf,1
,,Ambulance Assist,,Transported to Hospital,No,,80 DUDLEY ST,Marlborough,,,Marlborough PD,,09:24,,,01/05/2026,Call_Log_01-05-26_-_01-12-26.pdf,1
,,BUILDING CHECK,,Building Checked/Secured,No,,15 MILLHAM ST,Marlborough,,,Marlborough PD,,09:44,,,01/05/2026,Call_Log_01-05-26_-_01-12-26.pdf,1
,,BUILDING CHECK,,Building Checked/Secured,No,,239 CONCORD RD,Marlborough,,,Marlborough PD,,09:49,,,01/05/2026,Call_Log_01-05-26_-_01-12-26.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,175 MAPLE ST Apt. #213,Marlborough,,,Marlborough PD,,09:50,,,01/05/2026,Call_Log_01-05-26_-_01-12-26.pdf,1
,,ASSIST CITIZEN,,Report,Yes,,770 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,10:29,,,01/05/2026,Call_Log_01-05-26_-_01-12-26.pdf,1
,,Private Tow,,Private tow,No,,39 BRIARWOOD LN,Marlborough,,,Marlborough PD,,10:32,,,01/05/2026,Call_Log_01-05-26_-_01-12-26.pdf,1
,,Ambulance Assist,,Transported to Hospital,No,,421 BOLTON ST Apt. #228A,Marlborough,,,Marlborough PD,,10:38,,,01/05/2026,Call_Log_01-05-26_-_01-12-26.pdf,1
